time	drag	lift	pdiff
0.4400	0.33898887374000186	-8.624339400634215e-05	0.16777845222205323
0.4440	0.3405574003496844	-7.720988517525261e-05	0.16860172843640786
0.4480	0.3421353439823921	-6.804666770854699e-05	0.1694349118229891
0.4520	0.34372293896676376	-5.875444689776008e-05	0.17027819308857617
0.4560	0.3453204190419682	-4.9333936975798656e-05	0.1711317631673156
0.4600	0.3469280167422479	-3.978600271907941e-05	0.17199581278155252
0.4640	0.3485459635925017	-3.0111575364312306e-05	0.17287053251530848
0.4680	0.3501744896717374	-2.031169978954206e-05	0.17375611248465328
0.4720	0.35181382419438856	-1.0387504288340555e-05	0.17465274264178
0.4760	0.35346419515520167	-3.4024229986145957e-07	0.1755606124840723
0.4800	0.355125828631504	9.828765262135986e-06	0.1764799105518059
0.4840	0.35679895019424146	2.0118071901144136e-05	0.17741082523402874
0.4880	0.35848378332495373	3.052614607390273e-05	0.1783535436956647
0.4920	0.36018055033709084	4.105130690418362e-05	0.179308252369764
0.4960	0.36188947170346175	5.169183068640317e-05	0.18027513644620707
0.5000	0.36361076690612676	6.244583713457588e-05	0.18125438030243635
0.5040	0.3653446528676587	7.331136409576052e-05	0.18224616642000124
0.5080	0.3670913457620539	8.428636357760955e-05	0.18325067640989467
0.5120	0.36885105899905685	9.536863734988256e-05	0.1842680896310156
0.5160	0.37062400473749896	0.00010655591488757023	0.18529858402145039
0.5200	0.3724103931832851	0.00011784581747328892	0.1863423355255337
0.5240	0.3742104319791529	0.00012923586678152286	0.18739951758100304
0.5280	0.3760243271821243	0.0001407234858590553	0.188470301591802
0.5320	0.3778522826654557	0.00015230599973745367	0.18955485640413516
0.5360	0.37969449946074973	0.00016398064913882937	0.1906533477461585
0.5400	0.38155117707796976	0.00017574456880431455	0.191765938896872
0.5440	0.38342251176046444	0.00018759482817978738	0.19289278943000276
0.5480	0.38530869775076865	0.0001995283992427005	0.19403405584221167
0.5520	0.387209926627176	0.0002115421880257374	0.19518989096312211
0.5560	0.38912638701836366	0.0002236330319490549	0.19636044360262983
0.5600	0.39105826469571553	0.00023579768004439866	0.19754585843081962
0.5640	0.3930057427454391	0.0002480328409574712	0.19874627590402483
0.5680	0.39496900120622264	0.00026033515587786833	0.19996183185198824
0.5720	0.3969482167118285	0.0002727012287392701	0.20119265707078848
0.5760	0.3989435629023155	0.0002851276221218172	0.20243887739519373
0.5800	0.4009552097179977	0.00029761085859585784	0.203700613070126
0.5840	0.40298332419170046	0.00031014743611296983	0.2049779790634425
0.5880	0.405028069011552	0.0003227338403122922	0.20627108398256633
0.5920	0.4070896036213266	0.0003353665305944208	0.20758003058862495
0.5960	0.4091680836122841	0.00034804201606030794	0.2089049152395892
0.6000	0.411263660214102	0.00036075673387465544	0.21024582740225206
0.6040	0.4133764808675044	0.0003735072147685429	0.21160284985518774
0.6080	0.41550668837503907	0.00038628997159638706	0.21297605800028863
0.6120	0.41765442165659183	0.0003991015746478072	0.2143655201966509
0.6160	0.419819814552252	0.00041193862703958707	0.21577129687642016
0.6200	0.42200299650397766	0.0004247977995156468	0.21719344085740022
0.6240	0.42420409184821506	0.0004376758295265566	0.2186319967936512
0.6280	0.42642322019766477	0.0004505695224020167	0.22008700132729697
0.6320	0.42866049576097953	0.00046347577231721753	0.22155848258972666
0.6360	0.4309160277158783	0.0004763915641094171	0.2230464603838329
0.6400	0.433189919233258	0.0004893139935485191	0.22455094553892463
0.6440	0.43548226851711236	0.0005022402636222446	0.2260719405531486
0.6480	0.4377931675009466	0.0005151676988862928	0.2276094387837987
0.6520	0.4401227022000537	0.0005280937498615679	0.22916342470677264
0.6560	0.4424709527139556	0.000541016010570446	0.23073387397719158
0.6600	0.44483799287795645	0.0005539321832923799	0.23232075329474744
0.6640	0.44722388968131194	0.0005668401705750712	0.2339240201541759
0.6680	0.449628704123231	0.0005797379841836665	0.23554362352227187
0.6720	0.4520524899917677	0.0005926238271844516	0.23717950323840875
0.6760	0.45449529433984365	0.0006054960115206013	0.2388315905118088
0.6800	0.4569571571895121	0.0006183530586235933	0.24049980796209003
0.6840	0.4594381113328782	0.0006311936226382071	0.24218406974734108
0.6880	0.4619381822571725	0.000644016540368371	0.2438842818011654
0.6920	0.46445738794006897	0.0006568207751618234	0.2456003420138696
0.6960	0.4669957387844885	0.0006696054621485127	0.2473321405308646
0.7000	0.4695532374960967	0.0006823699039974258	0.24907956003996445
0.7040	0.4721298788991918	0.0006951135075808962	0.2508424760442358
0.7080	0.4747256499629499	0.0007078358470071324	0.2526207572930814
0.7120	0.4773405293743862	0.0007205366001958034	0.2544142659477959
0.7160	0.4799744881580947	0.0007332155749334482	0.2562228584274604
0.7200	0.48262748867928285	0.000745872657319607	0.2580463852518182
0.7240	0.4852994852877598	0.0007585078434814755	0.2598846919374327
0.7280	0.48799042394302294	0.0007711211702436597	0.2617376192592148
0.7320	0.49070024231719356	0.0007837127382634591	0.2636050038259856
0.7360	0.4934288694888758	0.0007962826777379205	0.2654866784032809
0.7400	0.4961762265458426	0.0008088311003785461	0.267382472811698
0.7440	0.4989422258546756	0.0008213581279499942	0.26929221398476155
0.7480	0.5017267713857814	0.0008338638150544738	0.271215726689215
0.7520	0.5045297591714596	0.0008463481496975389	0.27315283432004234
0.7560	0.5073510765290787	0.0008588109894869799	0.2751033589046752
0.7600	0.5101906028496948	0.000871252114166727	0.2770671220837342
0.7640	0.5130482093421243	0.0008836710750612334	0.27904394540762867
0.7680	0.51592375908936	0.0008960672516060582	0.28103365081347154
0.7720	0.5188171074802808	0.0009084397678383945	0.2830360613096532
0.7760	0.5217281022063511	0.0009207874930682497	0.28505100135707473
0.7800	0.5246565831620156	0.0009331089578172991	0.2870782971568847
0.7840	0.5276023830704053	0.0009454023450756025	0.2891177773617867
0.7880	0.5305653272654325	0.0009576654631699338	0.29116927321459607
0.7920	0.5335452345088666	0.0009698956764825012	0.29323261929984523
0.7960	0.5365419164654599	0.0009820898734764498	0.2953076534043316
0.8000	0.53955517860685	0.0009942444473526166	0.2973942172376399
0.8040	0.5425848200158377	0.0010063552107704538	0.2994921564083699
0.8080	0.5456306341248361	0.0010184174030191664	0.3016013209462528
0.8120	0.5486924088217954	0.0010304256308286306	0.30372156537415884
0.8160	0.5517699265851023	0.0010423738259191621	0.3058527487520032
0.8200	0.5548629651644992	0.0010542552016137407	0.3079947350178256
0.8240	0.55797129784531	0.0010660622823192101	0.3101473930182663
0.8280	0.5610946937095252	0.0010777867466830544	0.31231059648899007
0.8320	0.564232918133447	0.0010894194788484547	0.31448422414369726
0.8360	0.567385733279788	0.0011009505755317226	0.316668159715495
0.8400	0.570552898123996	0.0011123691818316858	0.3188622916616868
0.8440	0.5737341696279984	0.001123663632821355	0.3210665135613797
0.8480	0.5769293023063656	0.0011348213018410108	0.3232807234560706
0.8520	0.5801380492270063	0.0011458286129703258	0.3255048240717038
0.8560	0.5833601623395654	0.001156671086754115	0.32773872258571246
0.8600	0.5865953928120946	0.0011673332202184936	0.32998233037451463
0.8640	0.5898434916654577	0.0011777986151034103	0.33223556293295875
0.8680	0.5931042099949781	0.0011880497903499069	0.3344983395125004
0.8720	0.5963772996814597	0.0011980683909076735	0.336770583063416
0.8760	0.5996625136277345	0.001207835019809333	0.3390522198637421
0.8800	0.6029596063341139	0.0012173293525100568	0.34134317936452196
0.8840	0.6062683341780077	0.0012265299955846836	0.34364339384498166
0.8880	0.6095884559514962	0.0012354147478705869	0.345952798241855
0.8920	0.612919733465284	0.0012439603866215305	0.3482713300236201
0.8960	0.6162619315409306	0.0012521428690912561	0.35059892869529763
0.9000	0.6196148185886472	0.0012599371385283685	0.35293553568670677
0.9040	0.6229781671636533	0.0012673174488416275	0.35528109425251664
0.9080	0.626351753994189	0.001274257114922646	0.3576355490528246
0.9120	0.629735360616544	0.0012807287966478654	0.35999884615123634
0.9160	0.6331287733786104	0.0012867042874869746	0.36237093263361975
0.9200	0.6365317840535573	0.001292154827266146	0.36475175665023973
0.9240	0.639944189898564	0.0012970509774383008	0.36714126713151674
0.9280	0.6433657939255362	0.0013013626982435686	0.36953941367374743
0.9320	0.6467964051627596	0.0013050594442698877	0.37194614645263835
0.9360	0.6502358388622652	0.0013081102307208631	0.37436141613593676
0.9400	0.6536839165914912	0.0013104836381972644	0.37678517375632326
0.9440	0.6571404665132997	0.0013121479933368842	0.3792173707398647
0.9480	0.6606053231911934	0.0013130711917905616	0.38165795866289887
0.9520	0.6640783281307829	0.0013132211292603922	0.3841068895158285
0.9560	0.6675593294220876	0.0013125654482775877	0.3865641154195567
0.9600	0.671048181924558	0.001311071733308655	0.38902958872329474
0.9640	0.6745447473546278	0.0013087076309647161	0.39150326206717057
0.9680	0.6780488940523254	0.0013054408640493622	0.39398508826708534
0.9720	0.6815604971615372	0.0013012393072073139	0.3964750204891241
0.9760	0.6850794384019042	0.001296071040043948	0.3989730121863938
0.9800	0.6886056059255004	0.0012899044909844997	0.40147901711119915
0.9840	0.6921388943208818	0.0012827084262931887	0.40399298943911854
0.9880	0.695679204438366	0.0012744521090030337	0.4065148837960667
0.9920	0.6992264431605576	0.0012651052851803263	0.40904465526329636
0.9960	0.7027805231853137	0.0012546382395182804	0.4115822594027565
1.0000	0.7063413630072666	0.0012430219821852472	0.4141276524188897
1.0040	0.709908886428964	0.001230228205220488	0.4166807910251681
1.0080	0.7134830227168036	0.0012162293707227705	0.41924163273000437
1.0120	0.7170637057960221	0.0012009987749689133	0.4218101355087793
1.0160	0.7206508746800382	0.0011845106098606604	0.42438625826893217
1.0200	0.7242444724997582	0.001166740000778414	0.4269699604154462
1.0240	0.7278444469692054	0.0011476631099998657	0.4295612023367501
1.0280	0.7314507494391341	0.001127257067415203	0.4321599449793482
1.0320	0.7350633350189508	0.0011055001542758804	0.43476615010409025
1.0360	0.7386821623657052	0.0010823717564806548	0.4373797803223829
1.0400	0.7423071931161108	0.0010578524627095672	0.44000079889583643
1.0440	0.7459383918031561	0.0010319240118067121	0.44262916983966416
1.0480	0.7495757256332185	0.0010045694334373046	0.4452648579283718
1.0520	0.7532191639988345	0.0009757729675110686	0.447907828521783
1.0560	0.7568686786559591	0.0009455202127962546	0.45055804781125175
1.0600	0.7605242430287653	0.0009137980630205784	0.4532154824933142
1.0640	0.7641858321255197	0.0008805947171066031	0.45588009982865985
1.0680	0.7678534226213853	0.0008458998172619287	0.45855186780024415
1.0720	0.7715269920645891	0.0008097042650366149	0.46123075469616204
1.0760	0.775206519247338	0.0007720004713126107	0.46391672943601514
1.0800	0.778891983596071	0.0007327821952843825	0.46660976125550946
1.0840	0.7825833652690718	0.0006920445692550546	0.4693098198421528
1.0880	0.7862806448660231	0.0006497842577066668	0.4720168752092081
1.0920	0.7899838031814986	0.0006059992098800402	0.4747308975950366
1.0960	0.7936928213429857	0.0005606889538331251	0.477451857601365
1.1000	0.7974076803174258	0.0005138543086133882	0.48017972591980784
1.1040	0.8011283611484501	0.0004654976642800009	0.48291447352338046
1.1080	0.8048548445380799	0.00041562272522777284	0.4856560714309506
1.1120	0.8085871109437427	0.00036423473274074987	0.48840449079744674
1.1160	0.8123251405264814	0.00031134032983239605	0.4911597029082102
1.1200	0.8160689128009218	0.00025694755267406525	0.49392167897162575
1.1240	0.8198184068836694	0.0002010659213727948	0.4966903902985098
1.1280	0.8235736012724273	0.00014370636790931226	0.49946580817347086
1.1320	0.8273344738151653	8.48812406769059e-05	0.5022479038468415
1.1360	0.8311010017044305	2.460430963077025e-05	0.5050366485400276
1.1400	0.8348731613701019	-3.71092382735138e-05	0.5078320133809711
1.1440	0.8386509285911359	-0.00010024283020898021	0.5106339694840543
1.1480	0.8424342783297613	-0.0001647784549020155	0.5134424878407151
1.1520	0.846223184809507	-0.000230696731652271	0.5162575393724156
1.1560	0.8500176214703514	-0.00029797688987567633	0.5190790948988214
1.1600	0.8538175610374967	-0.0003665967362107436	0.5219071251782602
1.1640	0.8576229753338288	-0.0004365328070202038	0.5247416007819196
1.1680	0.861433835573788	-0.0005077601568343339	0.5275824922753791
1.1720	0.8652501121705773	-0.0005802525240126823	0.5304297700861437
1.1760	0.8690717748050032	-0.0006539822982904535	0.5332834045379944
1.1800	0.8728987924064558	-0.0007289205636942281	0.536143365827341
1.1840	0.8767311332909258	-0.0008050370084330571	0.539009624099239
1.1880	0.880568765107535	-0.0008823000088453206	0.5418821493996289
1.1920	0.8844116547949123	-0.000960676658941791	0.5447609116299877
1.1960	0.8882597686972677	-0.0010401327928804473	0.5476458806117526
1.2000	0.892113072674252	-0.0011206328255776931	0.5505370261334751
1.2040	0.8959715319165231	-0.001202140013100491	0.5534343178189979
1.2080	0.8998351112147147	-0.0012846162484121814	0.5563377252811231
1.2120	0.903703774746371	-0.0013680222788443265	0.559247217966604
1.2160	0.9075774862926784	-0.0014523175454462904	0.5621627652737243
1.2200	0.9114562092294252	-0.0015374602952282327	0.5650843365334774
1.2240	0.9153399065016614	-0.001623407566735674	0.5680119009670614
1.2280	0.9192285407197632	-0.0017101151941719297	0.5709454277302145
1.2320	0.9231220741406355	-0.0017975378930549849	0.5738848858868774
1.2360	0.9270204687039632	-0.0018856292160593017	0.5768302444065387
1.2400	0.9309236861163248	-0.0019743415689171	0.5797814722014059
1.2440	0.9348316878820163	-0.002063626244002287	0.5827385381341604
1.2480	0.9387444351464748	-0.0021534335414984582	0.5857014108890625
1.2520	0.9426618889626073	-0.002243712659621868	0.5886700591353854
1.2560	0.9465840101760858	-0.002334411803421435	0.591644451434456
1.2600	0.9505107595418929	-0.0024254781398077865	0.5946245562960095
1.2640	0.9544420976246122	-0.002516857939857229	0.5976103421035364
1.2680	0.9583779849041462	-0.0026084965385257996	0.6006017771673828
1.2720	0.9623183817793999	-0.002700338380111713	0.6035988297108585
1.2760	0.9662632486050488	-0.002792327044436849	0.606601467890722
1.2800	0.9702125456366807	-0.0028844053414284177	0.6096096597386589
1.2840	0.9741662331170763	-0.002976515298634401	0.6126233732173085
1.2880	0.9781242712749509	-0.0030685982066862936	0.6156425762078771
1.2920	0.9820866203042085	-0.003160594712712517	0.6186672364814491
1.2960	0.9860532404545732	-0.003252444777039952	0.6216973217632861
1.3000	0.9900240919418191	-0.003344087824873518	0.6247327996568582
1.3040	0.9939991349327664	-0.0034354628041100093	0.6277736376358314
1.3080	0.997978329712239	-0.0035265081241924747	0.6308198031444643
1.3120	1.0019616366425455	-0.0036171617350370805	0.6338712635681183
1.3160	1.0059490160108984	-0.0037073613222723817	0.6369279861327379
1.3200	1.009940428209199	-0.0037970442177848824	0.6399899380187812
1.3240	1.0139358336836581	-0.003886147533390047	0.6430570863229812
1.3280	1.017935192850738	-0.003974608233979221	0.6461293980131658
1.3320	1.0219384662617024	-0.0040623631486313575	0.6492068400221387
1.3360	1.0259456145223569	-0.004149349051474508	0.6522893792036335
1.3400	1.0299565982682861	-0.004235502768325451	0.6553769823147781
1.3440	1.0339713782297406	-0.004320761194787951	0.6584696160601222
1.3480	1.0379899151542749	-0.004405061458964383	0.6615672470385975
1.3520	1.042012169807751	-0.00448834091657401	0.6646698417565544
1.3560	1.046038103106154	-0.0045705372269691175	0.6677773667019983
1.3600	1.0500676759836438	-0.004651588457382565	0.670889788270301
1.3640	1.0541008494582642	-0.004731433131008523	0.674007072807277
1.3680	1.0581375845671561	-0.004810010391458076	0.677129186566727
1.3720	1.0621778424054222	-0.0048872599819176936	0.680256095745292
1.3760	1.066221584167182	-0.004963122366865247	0.6833877665048423
1.3800	1.0702687709954448	-0.0050375388657201235	0.6865241648859185
1.3840	1.074319364289384	-0.005110451569341583	0.6896652570005178
1.3880	1.0783733252891219	-0.005181803687018234	0.6928110087751471
1.3920	1.082430615405104	-0.005251539400110441	0.6959613861629527
1.3960	1.0864911961065726	-0.00531960402815425	0.6991163550756462
1.4000	1.0905550288363461	-0.005385944187212832	0.7022758813323234
1.4040	1.0946220751289484	-0.0054505077793501324	0.7054399307383653
1.4080	1.0986922965992385	-0.005513244086289469	0.7086084690813127
1.4120	1.1027656549205553	-0.005574103874231457	0.7117814621201147
1.4160	1.1068421117139153	-0.005633039570699917	0.714958875517222
1.4200	1.1109216287441257	-0.005690005191928213	0.7181406749672321
1.4240	1.11500416782716	-0.00574495650369425	0.7213268261404293
1.4280	1.1190896907858678	-0.005797851140731529	0.7245172946573031
1.4320	1.1231781595124062	-0.005848648632930645	0.7277120461326203
1.4360	1.127269535999411	-0.005897310532929838	0.7309110461919933
1.4400	1.1313637821503197	-0.005943800477463911	0.7341142603659935
1.4440	1.135460860060121	-0.005988084272957609	0.737321654257307
1.4480	1.1395607318151921	-0.00603012995969514	0.740533193425721
1.4520	1.143663359630684	-0.0060699079219585506	0.7437488434694013
1.4560	1.147768705574878	-0.006107390967972731	0.746968569865174
1.4600	1.1518767320548675	-0.006142554361320734	0.7501923382601114
1.4640	1.1559874012818503	-0.006175375924824087	0.7534201141546971
1.4680	1.1601006756441008	-0.006205836163598989	0.7566518631242224
1.4720	1.1642165176056702	-0.006233918201410959	0.7598875507666482
1.4760	1.16833488958328	-0.006259608016140482	0.7631271426230057
1.4800	1.172455754219295	-0.006282894362362047	0.7663706043481728
1.4840	1.176579073996943	-0.006303768920837802	0.7696179014799457
1.4880	1.1807048116062424	-0.006322226355359148	0.7728689996582775
1.4920	1.1848329297698945	-0.00633826430242903	0.776123864525948
1.4960	1.1889633912908089	-0.006351883466661042	0.7793824617567043
1.5000	1.1930961589759441	-0.006363087719210819	0.7826447570083339
1.5040	1.1972311957529809	-0.006371884056183188	0.7859107159984495
1.5080	1.2013684645039493	-0.006378282774848905	0.7891803043989756
1.5120	1.2055079283399115	-0.0063822972927179596	0.792453488013195
1.5160	1.2096495502611568	-0.006383944437487626	0.7957302325602917
1.5200	1.2137932935348443	-0.006383244293146884	0.7990105039115126
1.5240	1.21793912118925	-0.006380220353796839	0.8022942677820736
1.5280	1.222086996617105	-0.006374899424899338	0.8055814901006707
1.5320	1.226236883122084	-0.006367311743323257	0.8088721367312814
1.5360	1.2303887440913188	-0.006357490955711953	0.8121661735806721
1.5400	1.2345425429588592	-0.0063454741383422684	0.8154635665759776
1.5440	1.238698243272849	-0.0063313017550280255	0.8187642817083971
1.5480	1.2428558085517463	-0.006315017760816263	0.8220682849416941
1.5520	1.2470152024545447	-0.006296669470969144	0.8253755423215783
1.5560	1.2511763887200216	-0.006276307588687648	0.8286860199375159
1.5600	1.2553393310574559	-0.0062539862813070805	0.831999683853161
1.5640	1.2595039932154182	-0.006229763100386609	0.8353165001506043
1.5680	1.263670339129252	-0.006203698837287656	0.8386364350251402
1.5720	1.2678383327217229	-0.006175857645391312	0.8419594546579933
1.5760	1.272007937925914	-0.006146306984308006	0.8452855252313839
1.5800	1.276179118777071	-0.006115117496956006	0.8486146129873134
1.5840	1.280351839349655	-0.006082363008990482	0.8519466841874733
1.5880	1.2845260637694667	-0.006048120465082835	0.8552817051211262
1.5920	1.2887017562396417	-0.006012469832380867	0.8586196421219322
1.5960	1.2928788809694083	-0.005975494095228143	0.8619604615223694
1.6000	1.297057402140879	-0.005937279200079966	0.8653041296322521
1.6040	1.3012372841625992	-0.005897913748203467	0.8686506129025425
1.6080	1.3054184914474227	-0.005857489224733413	0.8719998777754516
1.6120	1.3096009881835196	-0.005816099717222064	0.875351890555094
1.6160	1.3137847389992139	-0.00577384177420438	0.8787066178122067
1.6200	1.31796970829807	-0.0057308144575606915	0.8820640259720293
1.6240	1.3221558605585022	-0.005687119134734855	0.8854240815011472
1.6280	1.3263431603168188	-0.005642859315776387	0.8887867508983903
1.6320	1.3305315722928674	-0.005598140592296975	0.8921520007672158
1.6360	1.3347210608575322	-0.005553070520503976	0.8955197974923804
1.6400	1.3389115908228684	-0.005507758375832087	0.8988901077242805
1.6440	1.3431031267714015	-0.005462315157921118	0.9022628979628785
1.6480	1.347295633392088	-0.0054168533236053935	0.9056381347680801
1.6520	1.3514890754422013	-0.005371486623369906	0.9090157847353112
1.6560	1.3556834176515584	-0.005326330021611824	0.9123958144341249
1.6600	1.359878624713492	-0.005281499534914969	0.9157781904018792
1.6640	1.3640746614682313	-0.005237111911365036	0.9191628792606221
1.6680	1.3682714926982733	-0.005193284603962	0.9225498475859317
1.6720	1.372469083161183	-0.0051501355699982935	0.9259390619273548
1.6760	1.3766673977655577	-0.005107782942609431	0.929330488920748
1.6800	1.3808664013115872	-0.005066345030524991	0.9327240951218305
1.6840	1.3850660586869457	-0.005025939978403389	0.9361198471314442
